,tourney_year,tourney_order,tourney_name,tourney_id,tourney_slug,tourney_location,tourney_dates,tourney_month,tourney_day,tourney_singles_draw,tourney_doubles_draw,tourney_conditions,tourney_surface,tourney_fin_commit,tourney_url_suffix,singles_winner_name,singles_winner_url,singles_winner_player_slug,singles_winner_player_id,doubles_winner_1_name,doubles_winner_1_url,doubles_winner_1_player_slug,doubles_winner_1_player_id,doubles_winner_2_name,doubles_winner_2_url,doubles_winner_2_player_slug,doubles_winner_2_player_id,tourney_year_id
3387,2007,2,Chennai,891.0,chennai,Chennai,2007.01.01,1.0,1.0,32,32,Outdoor,Hard,"$416,000",/en/scores/archive/chennai/891/2007/results,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Dick Norman,/en/players/dick-norman/n233/overview,dick-norman,n233,2007-891.0
3388,2007,3,Doha,451.0,doha,Doha,2007.01.01,1.0,1.0,32,32,Outdoor,Hard,"$1,000,000",/en/scores/archive/doha/451/2007/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Mikhail Youzhny,/en/players/mikhail-youzhny/y061/overview,mikhail-youzhny,y061,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2007-451.0
3389,2007,4,Auckland,301.0,auckland,Auckland,2007.01.08,1.0,8.0,32,32,Outdoor,Hard,"$416,000",/en/scores/archive/auckland/301/2007/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Jeff Coetzee,/en/players/jeff-coetzee/c493/overview,jeff-coetzee,c493,Rogier Wassen,/en/players/rogier-wassen/w224/overview,rogier-wassen,w224,2007-301.0
3390,2007,5,Sydney,338.0,sydney,Sydney,2007.01.08,1.0,8.0,32,32,Outdoor,Hard,"$436,000",/en/scores/archive/sydney/338/2007/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Paul Hanley,/en/players/paul-hanley/h421/overview,paul-hanley,h421,Kevin Ullyett,/en/players/kevin-ullyett/u024/overview,kevin-ullyett,u024,2007-338.0
3391,2007,6,Australian Open,580.0,australian-open,Melbourne,2007.01.15,1.0,15.0,128,128,Outdoor,Hard,"$7,297,052",/en/scores/archive/australian-open/580/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-580.0
3392,2007,7,Delray Beach,499.0,delray-beach,Delray Beach,2007.01.28,1.0,28.0,32,32,Outdoor,Hard,"$416,000",/en/scores/archive/delray-beach/499/2007/results,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,Hugo Armando,/en/players/hugo-armando/a311/overview,hugo-armando,a311,Xavier Malisse,/en/players/xavier-malisse/m680/overview,xavier-malisse,m680,2007-499.0
3393,2007,8,Viña del Mar,505.0,vina-del-mar,Vina Del Mar,2007.01.29,1.0,29.0,24,24,Outdoor,Clay,"$448,000",/en/scores/archive/vina-del-mar/505/2007/results,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,Paul Capdeville,/en/players/paul-capdeville/c634/overview,paul-capdeville,c634,Oscar Hernandez,/en/players/oscar-hernandez/h472/overview,oscar-hernandez,h472,2007-505.0
3394,2007,9,Zagreb,2276.0,zagreb,Zagreb,2007.01.29,1.0,29.0,32,32,Indoor,Carpet,"$416,000",/en/scores/archive/zagreb/2276/2007/results,Marcos Baghdatis,/en/players/marcos-baghdatis/b837/overview,marcos-baghdatis,b837,Michael Kohlmann,/en/players/michael-kohlmann/k257/overview,michael-kohlmann,k257,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300,2007-2276.0
3395,2007,10,Marseille,496.0,marseille,Marseille,2007.02.12,2.0,12.0,32,32,Indoor,Hard,"$600,000",/en/scores/archive/marseille/496/2007/results,Gilles Simon,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428,2007-496.0
3396,2007,11,San Jose,424.0,san-jose,San Jose,2007.02.12,2.0,12.0,32,32,Indoor,Hard,"$416,000",/en/scores/archive/san-jose/424/2007/results,Andy Murray,/en/players/andy-murray/mc10/overview,andy-murray,mc10,Eric Butorac,/en/players/eric-butorac/bc35/overview,eric-butorac,bc35,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,2007-424.0
3397,2007,12,Sao Paulo,533.0,sao-paulo,Sao Paulo,2007.02.12,2.0,12.0,32,32,Outdoor,Clay,"$456,000",/en/scores/archive/sao-paulo/533/2007/results,Guillermo Canas,/en/players/guillermo-canas/c433/overview,guillermo-canas,c433,Lukas Dlouhy,/en/players/lukas-dlouhy/d487/overview,lukas-dlouhy,d487,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2007-533.0
3398,2007,13,Buenos Aires,506.0,buenos-aires,Buenos Aires,2007.02.19,2.0,19.0,32,32,Outdoor,Clay,"$445,000",/en/scores/archive/buenos-aires/506/2007/results,Juan Monaco,/en/players/juan-monaco/ma21/overview,juan-monaco,ma21,Martin Garcia,/en/players/martin-garcia/g353/overview,martin-garcia,g353,Sebastian Prieto,/en/players/sebastian-prieto/p324/overview,sebastian-prieto,p324,2007-506.0
3399,2007,14,Memphis,402.0,memphis,Memphis,2007.02.19,2.0,19.0,32,32,Indoor,Hard,"$757,000",/en/scores/archive/memphis/402/2007/results,Tommy Haas,/en/players/tommy-haas/h355/overview,tommy-haas,h355,Eric Butorac,/en/players/eric-butorac/bc35/overview,eric-butorac,bc35,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,2007-402.0
3400,2007,15,Rotterdam,407.0,rotterdam,Rotterdam,2007.02.19,2.0,19.0,32,32,Indoor,Hard,"$925,000",/en/scores/archive/rotterdam/407/2007/results,Mikhail Youzhny,/en/players/mikhail-youzhny/y061/overview,mikhail-youzhny,y061,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269,2007-407.0
3401,2007,16,Acapulco,807.0,acapulco,Acapulco,2007.02.26,2.0,26.0,32,32,Outdoor,Clay,"$757,000",/en/scores/archive/acapulco/807/2007/results,Juan Ignacio Chela,/en/players/juan-ignacio-chela/c514/overview,juan-ignacio-chela,c514,Potito Starace,/en/players/potito-starace/s843/overview,potito-starace,s843,Martin Vassallo Arguello,/en/players/martin-vassallo-arguello/v258/overview,martin-vassallo-arguello,v258,2007-807.0
3402,2007,17,Dubai,495.0,dubai,Dubai,2007.02.26,2.0,26.0,32,32,Outdoor,Hard,"$1,426,250",/en/scores/archive/dubai/495/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2007-495.0
3403,2007,18,Las Vegas,433.0,las-vegas,Las Vegas,2007.02.26,2.0,26.0,32,32,Outdoor,Hard,"$416,000",/en/scores/archive/las-vegas/433/2007/results,Lleyton Hewitt,/en/players/lleyton-hewitt/h432/overview,lleyton-hewitt,h432,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-433.0
3404,2007,19,ATP Masters Series Indian Wells,404.0,indian-wells,Indian Wells,2007.03.05,3.0,5.0,96,96,Outdoor,Hard,"$3,285,000",/en/scores/archive/indian-wells/404/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Martin Damm,/en/players/martin-damm/d214/overview,martin-damm,d214,Leander Paes,/en/players/leander-paes/p269/overview,leander-paes,p269,2007-404.0
3405,2007,20,ATP Masters Series Miami,403.0,miami,Miami,2007.03.19,3.0,19.0,96,96,Outdoor,Hard,"$3,450,000",/en/scores/archive/miami/403/2007/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-403.0
3406,2007,21,Houston,717.0,houston,Houston,2007.04.09,4.0,9.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/houston/717/2007/results,Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-717.0
3407,2007,22,Valencia,573.0,valencia,Valencia,2007.04.09,4.0,9.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/valencia/573/2007/results,Nicolas Almagro,/en/players/nicolas-almagro/a479/overview,nicolas-almagro,a479,Wesley Moodie,/en/players/wesley-moodie/m759/overview,wesley-moodie,m759,Todd Perry,/en/players/todd-perry/p485/overview,todd-perry,p485,2007-573.0
3408,2007,23,ATP Masters Series Monte Carlo,410.0,monte-carlo,Monte Carlo,2007.04.15,4.0,15.0,56,56,Outdoor,Clay,"$2,450,000",/en/scores/archive/monte-carlo/410/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-410.0
3409,2007,24,Barcelona,425.0,barcelona,Barcelona,2007.04.23,4.0,23.0,56,56,Outdoor,Clay,"$1,000,000",/en/scores/archive/barcelona/425/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Andrei Pavel,/en/players/andrei-pavel/p280/overview,andrei-pavel,p280,Alexander Waske,/en/players/alexander-waske/w300/overview,alexander-waske,w300,2007-425.0
3410,2007,25,Casablanca,360.0,marrakech,Casablanca,2007.04.23,4.0,23.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/marrakech/360/2007/results,Paul-Henri Mathieu,/en/players/paul-henri-mathieu/m850/overview,paul-henri-mathieu,m850,Jordan Kerr,/en/players/jordan-kerr/k364/overview,jordan-kerr,k364,David Skoch,/en/players/david-skoch/s552/overview,david-skoch,s552,2007-360.0
3411,2007,26,Estoril,468.0,oeiras,Estoril,2007.04.29,4.0,29.0,32,32,Outdoor,Clay,"$625,000",/en/scores/archive/oeiras/468/2007/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Marcelo Melo,/en/players/marcelo-melo/m919/overview,marcelo-melo,m919,Andre Sa,/en/players/andre-sa/s604/overview,andre-sa,s604,2007-468.0
3412,2007,27,Munich,308.0,munich,Munich,2007.04.30,4.0,30.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/munich/308/2007/results,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,Philipp Kohlschreiber,/en/players/philipp-kohlschreiber/k435/overview,philipp-kohlschreiber,k435,Mikhail Youzhny,/en/players/mikhail-youzhny/y061/overview,mikhail-youzhny,y061,2007-308.0
3413,2007,28,ATP Masters Series Rome,416.0,rome,Rome,2007.05.07,5.0,7.0,56,56,Outdoor,Clay,"$2,450,000",/en/scores/archive/rome/416/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2007-416.0
3414,2007,29,ATP Masters Series Hamburg,414.0,hamburg,Hamburg,2007.05.14,5.0,14.0,56,56,Outdoor,Clay,"$2,450,000",/en/scores/archive/hamburg/414/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-414.0
3415,2007,30,World Team Championship,615.0,dusseldorf,Dusseldorf,2007.05.20,5.0,20.0,32,32,Outdoor,Clay,"$1,680,500",/en/scores/archive/dusseldorf/615/2007/results,Agustin Calleri,/en/players/agustin-calleri/c478/overview,agustin-calleri,c478,Jose Acasuso,/en/players/jose-acasuso/a389/overview,jose-acasuso,a389,Sebastian Prieto,/en/players/sebastian-prieto/p324/overview,sebastian-prieto,p324,2007-615.0
3416,2007,31,Poertschach,306.0,kitzbuhel,Poertschach,2007.05.20,5.0,20.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/kitzbuhel/306/2007/results,Juan Monaco,/en/players/juan-monaco/ma21/overview,juan-monaco,ma21,Simon Aspelin,/en/players/simon-aspelin/a324/overview,simon-aspelin,a324,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,2007-306.0
3417,2007,32,Roland Garros,520.0,roland-garros,Paris,2007.05.28,5.0,28.0,128,128,Outdoor,Clay,"$9,334,932",/en/scores/archive/roland-garros/520/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2007-520.0
3418,2007,33,Halle,500.0,halle,Halle,2007.06.11,6.0,11.0,32,32,Outdoor,Grass,"$800,000",/en/scores/archive/halle/500/2007/results,Tomas Berdych,/en/players/tomas-berdych/ba47/overview,tomas-berdych,ba47,Simon Aspelin,/en/players/simon-aspelin/a324/overview,simon-aspelin,a324,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,2007-500.0
3419,2007,34,London / Queen's Club,311.0,london,London,2007.06.11,6.0,11.0,56,56,Outdoor,Grass,"$800,000",/en/scores/archive/london/311/2007/results,Andy Roddick,/en/players/andy-roddick/r485/overview,andy-roddick,r485,Mark Knowles,/en/players/mark-knowles/k171/overview,mark-knowles,k171,Daniel Nestor,/en/players/daniel-nestor/n210/overview,daniel-nestor,n210,2007-311.0
3420,2007,35,'s-Hertogenbosch,440.0,s-hertogenbosch,s-Hertogenbosch,2007.06.17,6.0,17.0,32,32,Outdoor,Grass,"$416,000",/en/scores/archive/s-hertogenbosch/440/2007/results,Ivan Ljubicic,/en/players/ivan-ljubicic/l360/overview,ivan-ljubicic,l360,Jeff Coetzee,/en/players/jeff-coetzee/c493/overview,jeff-coetzee,c493,Rogier Wassen,/en/players/rogier-wassen/w224/overview,rogier-wassen,w224,2007-440.0
3421,2007,36,Nottingham,741.0,eastbourne,Nottingham,2007.06.18,6.0,18.0,32,32,Outdoor,Grass,"$416,000",/en/scores/archive/eastbourne/741/2007/results,Ivo Karlovic,/en/players/ivo-karlovic/k336/overview,ivo-karlovic,k336,Eric Butorac,/en/players/eric-butorac/bc35/overview,eric-butorac,bc35,Jamie Murray,/en/players/jamie-murray/mc81/overview,jamie-murray,mc81,2007-741.0
3422,2007,37,Wimbledon,540.0,wimbledon,London,2007.06.25,6.0,25.0,128,128,Outdoor,Grass,"$10,039,193",/en/scores/archive/wimbledon/540/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Arnaud Clement,/en/players/arnaud-clement/c487/overview,arnaud-clement,c487,Michael Llodra,/en/players/michael-llodra/l428/overview,michael-llodra,l428,2007-540.0
3423,2007,38,Bastad,316.0,bastad,Bastad,2007.07.09,7.0,9.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/bastad/316/2007/results,David Ferrer,/en/players/david-ferrer/f401/overview,david-ferrer,f401,Simon Aspelin,/en/players/simon-aspelin/a324/overview,simon-aspelin,a324,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,2007-316.0
3424,2007,39,Gstaad,314.0,gstaad,Gstaad,2007.07.09,7.0,9.0,32,32,Outdoor,Clay,"$496,000",/en/scores/archive/gstaad/314/2007/results,Paul-Henri Mathieu,/en/players/paul-henri-mathieu/m850/overview,paul-henri-mathieu,m850,Frantisek Cermak,/en/players/frantisek-cermak/c445/overview,frantisek-cermak,c445,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2007-314.0
3425,2007,40,Newport,315.0,newport,Newport,2007.07.09,7.0,9.0,32,32,Outdoor,Grass,"$416,000",/en/scores/archive/newport/315/2007/results,Fabrice Santoro,/en/players/fabrice-santoro/s424/overview,fabrice-santoro,s424,Jordan Kerr,/en/players/jordan-kerr/k364/overview,jordan-kerr,k364,Jim Thomas,/en/players/jim-thomas/t213/overview,jim-thomas,t213,2007-315.0
3426,2007,41,Amersfoort,317.0,amersfoort,Amersfoort,2007.07.16,7.0,16.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/amersfoort/317/2007/results,Steve Darcis,/en/players/steve-darcis/d632/overview,steve-darcis,d632,Juan Pablo Brzezicki,/en/players/juan-pablo-brzezicki/b764/overview,juan-pablo-brzezicki,b764,Juan-Pablo Guzman,/en/players/juan-pablo-guzman/g483/overview,juan-pablo-guzman,g483,2007-317.0
3427,2007,42,Los Angeles,423.0,los-angeles,Los Angeles,2007.07.16,7.0,16.0,32,32,Outdoor,Hard,"$525,000",/en/scores/archive/los-angeles/423/2007/results,Radek Stepanek,/en/players/radek-stepanek/s694/overview,radek-stepanek,s694,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-423.0
3428,2007,43,Stuttgart,321.0,stuttgart,Stuttgart,2007.07.16,7.0,16.0,32,32,Outdoor,Clay,"$757,000",/en/scores/archive/stuttgart/321/2007/results,Rafael Nadal,/en/players/rafael-nadal/n409/overview,rafael-nadal,n409,Frantisek Cermak,/en/players/frantisek-cermak/c445/overview,frantisek-cermak,c445,Leos Friedl,/en/players/leos-friedl/f299/overview,leos-friedl,f299,2007-321.0
3429,2007,44,Indianapolis,419.0,indianapolis,Indianapolis,2007.07.23,7.0,23.0,32,32,Outdoor,Hard,"$525,000",/en/scores/archive/indianapolis/419/2007/results,Dmitry Tursunov,/en/players/dmitry-tursunov/t315/overview,dmitry-tursunov,t315,Juan Martin del Potro,/en/players/juan-martin-del-potro/d683/overview,juan-martin-del-potro,d683,Travis Parrott,/en/players/travis-parrott/p470/overview,travis-parrott,p470,2007-419.0
3430,2007,45,Kitzbuhel,319.0,kitzbuhel,Kitzbuhel,2007.07.23,7.0,23.0,48,48,Outdoor,Clay,"$735,000",/en/scores/archive/kitzbuhel/319/2007/results,Juan Monaco,/en/players/juan-monaco/ma21/overview,juan-monaco,ma21,Luis Horna,/en/players/luis-horna/h390/overview,luis-horna,h390,Potito Starace,/en/players/potito-starace/s843/overview,potito-starace,s843,2007-319.0
3431,2007,46,Umag,439.0,umag,Umag,2007.07.23,7.0,23.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/umag/439/2007/results,Carlos Moya,/en/players/carlos-moya/m605/overview,carlos-moya,m605,Lukas Dlouhy,/en/players/lukas-dlouhy/d487/overview,lukas-dlouhy,d487,Michal Mertinak,/en/players/michal-mertinak/m776/overview,michal-mertinak,m776,2007-439.0
3432,2007,47,Washington,418.0,washington,Washington,2007.07.29,7.0,29.0,48,48,Outdoor,Hard,"$600,000",/en/scores/archive/washington/418/2007/results,Andy Roddick,/en/players/andy-roddick/r485/overview,andy-roddick,r485,Bob Bryan,/en/players/bob-bryan/b588/overview,bob-bryan,b588,Mike Bryan,/en/players/mike-bryan/b589/overview,mike-bryan,b589,2007-418.0
3433,2007,48,Sopot,475.0,warsaw,Sopot,2007.07.30,7.0,30.0,32,32,Outdoor,Clay,"$500,000",/en/scores/archive/warsaw/475/2007/results,Tommy Robredo,/en/players/tommy-robredo/r419/overview,tommy-robredo,r419,Mariusz Fyrstenberg,/en/players/mariusz-fyrstenberg/f364/overview,mariusz-fyrstenberg,f364,Marcin Matkowski,/en/players/marcin-matkowski/m844/overview,marcin-matkowski,m844,2007-475.0
3434,2007,49,ATP Masters Series Canada,421.0,montreal,Montreal,2007.08.05,8.0,5.0,56,56,Outdoor,Hard,"$2,450,000",/en/scores/archive/montreal/421/2007/results,Novak Djokovic,/en/players/novak-djokovic/d643/overview,novak-djokovic,d643,Mahesh Bhupathi,/en/players/mahesh-bhupathi/b471/overview,mahesh-bhupathi,b471,Pavel Vizner,/en/players/pavel-vizner/v137/overview,pavel-vizner,v137,2007-421.0
3435,2007,50,ATP Masters Series Cincinnati,422.0,cincinnati,Cincinnati,2007.08.13,8.0,13.0,56,56,Outdoor,Hard,"$2,450,000",/en/scores/archive/cincinnati/422/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Jonathan Erlich,/en/players/jonathan-erlich/e152/overview,jonathan-erlich,e152,Andy Ram,/en/players/andy-ram/r399/overview,andy-ram,r399,2007-422.0
3436,2007,51,New Haven,3348.0,new-haven,New Haven,2007.08.19,8.0,19.0,48,48,Outdoor,Hard,"$675,000",/en/scores/archive/new-haven/3348/2007/results,James Blake,/en/players/james-blake/b676/overview,james-blake,b676,Mahesh Bhupathi,/en/players/mahesh-bhupathi/b471/overview,mahesh-bhupathi,b471,Nenad Zimonjic,/en/players/nenad-zimonjic/z072/overview,nenad-zimonjic,z072,2007-3348.0
3437,2007,52,US Open,560.0,us-open,New York,2007.08.27,8.0,27.0,128,128,Outdoor,Hard,"$8,848,000",/en/scores/archive/us-open/560/2007/results,Roger Federer,/en/players/roger-federer/f324/overview,roger-federer,f324,Simon Aspelin,/en/players/simon-aspelin/a324/overview,simon-aspelin,a324,Julian Knowle,/en/players/julian-knowle/k263/overview,julian-knowle,k263,2007-560.0
3438,2007,53,Beijing,747.0,beijing,Beijing,2007.09.10,9.0,10.0,32,32,Outdoor,Hard,"$500,000",/en/scores/archive/beijing/747/2007/results,Fernando Gonzalez,/en/players/fernando-gonzalez/g415/overview,fernando-gonzalez,g415,Rik De Voest,/en/players/rik-de-voest/d424/overview,rik-de-voest,d424,Ashley Fisher,/en/players/ashley-fisher/f304/overview,ashley-fisher,f304,2007-747.0
3439,2007,54,Bucharest,773.0,bucharest,Bucharest,2007.09.10,9.0,10.0,32,32,Outdoor,Clay,"$416,000",/en/scores/archive/bucharest/773/2007/results,Gilles Simon,/en/players/gilles-simon/sd32/overview,gilles-simon,sd32,Oliver Marach,/en/players/oliver-marach/m760/overview,oliver-marach,m760,Michal Mertinak,/en/players/michal-mertinak/m776/overview,michal-mertinak,m776,2007-773.0
3440,2007,55,Bangkok,1720.0,bangkok,Bangkok,2007.09.24,9.0,24.0,32,32,Indoor,Hard,"$550,000",/en/scores/archive/bangkok/1720/2007/results,Dmitry Tursunov,/en/players/dmitry-tursunov/t315/overview,dmitry-tursunov,t315,Sanchai Ratiwatana,/en/players/sanchai-ratiwatana/r518/overview,sanchai-ratiwatana,r518,Sonchat Ratiwatana,/en/players/sonchat-ratiwatana/r519/overview,sonchat-ratiwatana,r519,2007-1720.0
3441,2007,56,Mumbai,3465.0,mumbai,Mumbai,2007.09.24,9.0,24.0,32,32,Outdoor,Hard,"$416,000",/en/scores/archive/mumbai/3465/2007/results,Richard Gasquet,/en/players/richard-gasquet/g628/overview,richard-gasquet,g628,Robert Lindstedt,/en/players/robert-lindstedt/l335/overview,robert-lindstedt,l335,Jarkko Nieminen,/en/players/jarkko-nieminen/n289/overview,jarkko-nieminen,n289,2007-3465.0
